schema_name,table_name,field_name,field_type
dm,multicall_status,name,string
rev,mrr_customer_monthly_08,mrr_current_adplacement,"decimal(20,2)"
rev,historical_professional_dimension,professional_county_name_3,string
rev,adwords_keyword_performance_tmp2,network,string
tmp_data_dm,rays2_contactsweb6b_dfjmam_final_ver2,sales_region_id_update,int
rev,chase_payment_reconciliation_201610,internal_invoice_id,int
dm,tps_report2,three_months_ago_potential_impressions,bigint
tmp_data_dm,as_test_dups,state_name,string
src,weblog_all,ajax,boolean
rev,date_dim_bkp,prior_year_same_month,int
tmp_data_dm,rays2_contactsweb1b_sept,session_id,string
src,chase_external_feed_20160602,action_code,string
rev,sem_impressions_forecast_20170721,etl_load_date,string
dm,professional_personinfo_contacts_leads_sf,personemail,string
rev,billing_report_purchase_201811_20181205,amount,"decimal(19,2)"
rev,best_bets_20190926,country_name,string
default,query_impala_152,remote_ip,string
tmp_data_dm,yan_deepdive_sem_monetization,ad_sell_through,double
aa,sem_aco_tmp_cpa_mkts,market_id,int
dm,contact_event_detail_metrics,chat_conversations,int
tmp_data_dm,lead_score_v2_14day_pt2_test,education,bigint
tmp_data_dm,yan_tm_pacv_raw,potential_sl_contacts,double
tmp_data_dm,lead_score_prospect_pop,stu,tinyint
tmp_data_dm,np_201812_message6x,delta_timestamp_rnk,bigint
rev,bing_report_201601271,campaignname,string
dm,sf_onetime_leads_report,delete_indicator__c,string
rev,historical_professional_review_dimension_bkp,specialty_id,int
tmp_data_dm,coe_test_demo2,qtr_begin_ind,string
tmp_data_dm,sold_blocks_till_july2020_as,sales_region_id,int
rev,hist_extgt_user_question_detail,question_subject_name,string
aa,ad_events_report,profile_click_conversion_rate_moving_average,double
tmp_data_dm,contacts_djfmamj,ad_type,string
tmp_data_dm,call_att_sid_updates4,contacts_update,double
rev,order_line_accumulation_fact_20200406,order_line_price_adjusted_amount_usd,"decimal(19,2)"
aa,rd_serp_contact_clicks,click_event,string
rev,hist_sf_task,call_duration,string
rev,raw_ad_events_fix_page_identity,ad_request_device_category_id,int
dm,profnl_delivered_impressions_daily,professional_middle_name,string
tmp_data_dm,katherine_deferred_revenue_dataset_201712,prev_month_shortfall,bigint
tmp_data_dm,phone_contacts_do,year_month,int
tmp_data_dm,court_house_date,state,string
tmp_data_dm,lead_score_v2_daily_pt13_1day,days_last_outbound_email,int
rev,services_business_metrics_event_detail_test,event_type_raw,string
rev,best_bets_20190926,sponsorship_type,string
rev,shortlist_variables,real_estate,bigint
tmp_data_dm,social_media_tracking,conversation_rate,"decimal(10,4)"
src,shared_county_inventory,sponsorship_type,string
tmp_data_dm,yw_imp_201802_201803,pls_imps,bigint
dm,professional_event_fact_temp,client_reviews_all_time,double
rev,sf_account_current_migration_20191108,mrr_baseline__c,string
rev,bing_report_20170925,campaignid,string
rev,raw_weblog_file_with_backfill,query,string
tmp_data_dm,yan_test,event_date,string
tmp_data_dm,blockrelease_advertiserlist,blocks_purchased,bigint
dm,temp_billing_report_purchase,promo_type,string
src,hist_scooter_attribution_ad_phone,inserted_at,string
src,hist_sf_mh_order,order_number,int
aa,mkt_t_marketing_heartbeat_test,total_acv_yesterday_one_year_prior,double
tmp_data_dm,blockrelease_data_max,am,string
src,accounts_test,created_at,string
dm,sf_ae_am,owner,string
rev,professional_dimension_20200309_1,professional_address_3_line_1,string
tmp_data_dm,kb_deferred_revenue_output_201801_complete,ad_market_id,int
rev,sem_report_market_level_20190524,ad_market_id,int
dm,kpi_metrics_weekly,webclicks,int
src,custom_form_field_options,id,int
tmp_data_dm,np2_salesregion_djf,gmt_timestamp_max,bigint
tmp_data_dm,phone_contacts_ds,contacts,double
dm,phone_attribution_by_device,duration,bigint
dm,market_intelligence_detail,sl_revenue,"decimal(30,2)"
dm,hist_mrr_customer_category_all_products,customer_billed_current_month_flag,string
aa,ad_events_report_10w,3w_phone_click_conversion_rate,double
rev,order_line_accumulation_fact_20200407_2,yearmonth,int
tmp_data_dm,lead_score_v2_30day_pt2bb,binary_inbound_calls_365d,int
dm,extgt_user_question_detail_current,specialty_name,string
src,hist_nrt_promo,discount,int
rev,professional_dimension_20200316,professional_city_name_1,string
tmp_data_dm,ndm_749078,total_inventory,int
rev,professional_reference_dataset,beneficiary_professional_at_time_of_purchase,int
rev,mrr_all_products_0904,mrr_prior_advertisement,"decimal(20,2)"
rev,shortlist_variables,avvo_pro,int
rev,historical_professional_dimension_201710,professional_county_name_1,string
tmp_data_dm,yw_am_test,ppc_amount_usd,double
src,hd_adwords_ad_performance,device,string
rev,mrr_customer_all_products_try,revenue_prior_advertisement,"decimal(20,2)"
tmp_data_dm,kb_deferred_revenue_output_201712,row_num,int
tmp_data_dm,rps_201907_non_misc_kam_mt_ex_nsem,cpm,"decimal(38,20)"
src,weblog,to_user_id,int
rev,adwords_keyword_performance_20180406,destination_url,string
tmp_data_dm,churn_customer_market_month,calls_180s_1,bigint
tmp_data_dm,daminda_test_1,year_end_ind,string
dm,sf_onetime_leads_report,phone__c,string
rev,impressions_test,market_type,string
rev,bing_report_20160115,biddedmatchtype,string
tmp_data_dm,messages_3,event_timestamp,timestamp
tmp_data_dm,coe_t_marketing_heartbeat,sl_ad_impressions,bigint
dm,historical_professional_dimension,professional_address_3_line_2,string
rev,historical_professional_dimension_20200310,professional_name,string
tmp_data_dm,np_contactsmes1b_djf,event_date,string
tmp_data_dm,coe_jrr_cust_chains,start_month_begin_date_lifetime,string
aa,rd_north_star_index_professional,services_advisor_sessions,double
dm,sem_report_keyword_level,weighted_click_qs,double
tmp_data_dm,katherine_contract_analysis_order_row_num_on_20171115,order_number,int
rev,adwords_keyword_performance_pbx_20170217,postclickqualityscore,string
src,hist_gnomon_sales_region,county_id,int
dm,geo_dim,geo_key,int
rev,raw_weblog_file_with_backfill,campaign,string
rev,mi_ad_market_detail_20170921,ad_monetization_status,string
rev,hist_mi_ad_market_detail_20180206,ad_revenue,"decimal(31,2)"
rev,global_ad_weights_modified_20190917,specialty_id,int
rev,adwords_keyword_performance_pbx_20161129,device,string
rev,date_dim_bkp_12may2020,days_in_year,int
dm,mrr_customer_all_products,mrr_current_advertisement,"decimal(20,2)"
dm,lawyer_cube_day_bckup,peer_endorsements_received_1_year,bigint
rev,adwords_keyword_performance_20161012,keyword_state,string
tmp_data_dm,kb_deferred_revenue_output_201707_new,valid_professional_id,string
rev,date_dim_bkp_12may2020,prior_year_same_date,string
rev,billing_report_purchase_20190221,payment_type_description,string
tmp_data_dm,messages_contacts_do,event_date,string
tmp_data_dm,daily_weights_test4,deliveredorganicimpressions,int
tmp_data_dm,coe_deferred_revenue_dataset_2017_04,latest_month_with_data,int
rev,historical_professional_dimension_backfill,record_flag,string
tmp_data_dm,rps_201907_non_misc_cap_block_kam_all,rps_hi,"decimal(38,20)"
aa,lib_session_variables,da_adclick,bigint
rev,market_intelligence_detail,market_type,string
pl,services_event_detail,net_retail_price,double
tmp_data_dm,lead_score_v2_daily_pt12,conversion_event,bigint
dm,amm2_daily_prediction,shortfall_last_month_organic_acv,float
rev,ad_events_metric_20190625,page_identity,string
dm,product_ln_dim,etl_load_tag,int
aa,mkt_t_marketing_heartbeat_sz,total_acv_yesterday,double
rev,mi_ad_market_detail_20170921,sl_subscription_price,double
rev,mrr_customer_daily_all_products_201820,refund_current_month_flag,string
src,webanalytics_phone_attribution_persistent,professional_id,int
tmp_data_dm,website_contacts_sept,year_month,int
rev,adwords_keyword_performance_20180314,internal_clicks,string
src,kafka_subscriptions_restructured,new_sales_order_id,int
src,ocato_provider_fees,amount_in_cents,bigint
rev,historical_user_account_dimension_backfill,user_account_state_name,string
rev,historical_subscription_price_dimension,etl_load_datetime,string
tmp_data_dm,rays2_contactsweb1b_ds,event_date,string
rev,historical_professional_dimension_20200307,advertiser_flag,string
rev,sem_report_pbx_temp_debug,internal_clicks,string
dm,historical_question_dimension,etl_load_datetime,string
tmp_data_dm,deferred_revenue_vbots_201811_201903,blocks_purchased_count,int
tmp_data_dm,traffic_session_misc_201907_kam,sold_impressions,bigint
src,gnomon_location,latitude,double
rev,impressions_forecast_20160712,content,string
tmp_data_dm,traffic_session_non_misc_201907_kam_all,sold_market_type,string
aa,ad_events_report_10w,phone_click_conversion_rate_moving_average,double
rev,missing_weblog_all,partner_id,int
src,webanalytics_ad_attribution_v2_snapshot,ad_region_id,int
rev,historical_customer_dimension_20180911,customer_name,string
tmp_data_dm,katherine_impressions_by_content_for_201709_on_20171013,etl_load_date,string
rev,mrr_customer_category_all_products_rerun,refund_current_month_flag,string
rev,mrr_customer_category_all_products_prior_fix,revenue_current_misc,"decimal(20,2)"
tmp_data_dm,yw_aqs_ctr_ijm_201709_t,event_date,string
rev,internal_attribution_test_data,ad_page_type,string
tmp_data_dm,website_contacts_djfmam,year_month,int
rev,webanalytics_website_contact_dataset,fullvisitorid,string
rev,temp_mrr_customer_monthly_category_silver,has_non_ads_eom,string
src,barrister_provisioned_phone,owner_type,string
tmp_data_dm,delivered_impressions_nopro_don_v1,desktop,bigint
rev,extgt_user_account_profile_current_20170530,user_type,string
tmp_data_dm,hist_ad_performance_calls,year_month,int
rev,adwords_keyword_performance_dupes,customer_id,string
dm,hist_extgt_user_contact_detail,professional_headshot_url,string
dm,hist_professional_event_fact,visits_90_days,double
tmp_data_dm,call_att_sid_updates2,speciality_id,int
tmp_data_dm,delivered_sold_impressions_prof_level_agg,total_delivered_impressions,bigint
tmp_data_dm,misc_cpm_july_kam,cpm,"decimal(38,20)"
tmp_data_dm,rps_202002_non_misc_block_kam,rps,"decimal(38,20)"
tmp_data_dm,rays2_contactsweb1b_sept,event_date,string
dm,services_event_fact,financial_event_type_id,int
rev,market_intelligence_detail_tmp,sl_sold_inventory,bigint
pl,total_impressions,max_merged_month_target,int
rev,historical_professional_dimension_20200310,professional_address_3_line_1,string
rev,missing_weblog_all,query,string
rev,hist_mi_market_county_psp_20170921,lawyer_claimed_cnt,int
tmp_data_dm,sold_blocks_jan,sellable_count,int
rev,contact_event_detail_metrics,website,string
rev,hist_sf_task_20180228,call_ring_time,string
rev,hist_sf_task_test,call_result,string
rev,contacts_web1,event_date,string
rev,historical_professional_dimension_20200221,ngage_website_id,string
rev,sf_contact_migration_20191108,website,string
tmp_data_dm,as_ua_calls_dec,session_id,string
aa,aa_mkt_webanalytics,sl_adclick,int
tmp_data_dm,general_phone_attribution_0709_nov18,professional_id,int
src,ocato_providers,advisor,int
tmp_data_dm,profnl_target_impressions,order_line_payment_date,string
rev,professional_dimension_20200312,professional_website_url,string
rev,mrr_customer_all_products_sep11,mrr_prior_adplacement,"decimal(20,2)"
tmp_data_dm,hist_ad_performance_dash,value_gap,float
src,webanalytics_phone_attribution_hist,render_type_id,int
tmp_data_dm,rays2_salesregion_sept,session_id,string
rev,professional_dimension_20200307,professional_county_name_1,string
rev,hist_mi_market_county_psp_20170921,etl_load_date,string
tmp_data_dm,call_att_sid_updates3_dn,sales_region_id_update,int
default,historical_answer_dimension,created_by,int
tmp_data_dm,ndm_749078,ad_id,int
rev,temp_extgt_user_contact_detail,professional_avvo_rating,string
rev,adwords_keyword_performance_pbx_debug,internal_ad_contact_value,string
tmp_data_dm,rays2_contactsweb6b_dec_final,attorney_product_category,string
aa,mkt_md_market_detail,state,string
rev,adwords_keyword_performance_20160121,internal_clicks_value,string
rev,adwords_keyword_performance_pbx_debug,internal_clicks,string
rev,impression_djfmam,ad_id,int
rev,order_line_purchase_fact_20200406_1,package_price_amount,"decimal(9,0)"
rev,market_intelligence_detail_20170921,da_revenue,"decimal(30,2)"
tmp_data_dm,sathya_contacts1,emails,bigint
rev,mrr_customer_monthly_201811_20181206,mrr_current_advertisement,"decimal(20,2)"
rev,mrr_customer_category_all_products_test,etl_load_datetime,string
dm,services_package_category_dimension,source_system_create_datetime,string
src,weblog,campaign,string
pl,order_line_billings_fact,refund_cancelled_reason,string
src,content_legal_guide,created_at,string
tmp_data_dm,kb_deferred_revenue_output_201712_with_network_analysis,shortfall,bigint
rev,mrr_customer_classification_20160210,mrr_prior_month,"decimal(20,2)"
rev,impressions_forecast_20170320,etl_load_date,string
tmp_data_dm,daily_phone_call_compare,professional_id,int
rev,shortlist_search,nbr_of_reviews,int
tmp_data_dm,rays2_contactsweb2_djfmam,gmt_timestamp_contact,bigint
dm,professional_event_fact_temp1,peer_endorsements_received_30_days,bigint
rev,adwords_keyword_performance_pbx_20170203,max_cpc,string
rev,total_impressions_pr,professional_last_name,string
rev,historical_professional_dimension_20200307,etl_effective_error_flag,string
tmp_data_dm,rays2_contactsweb6b_dfjmam_final,device_category_id,int
dm,profnl_addr_dim,profnl_addr_state_code,string
src,hist_nrt_line_item,created_at,string
rev,market_destination_trading_metrics,inventory_monetization_rate,double
aa,mkt_t_marketing_heartbeat_test7,lpv_marketing_group,string
dm,sem_impressions_shortfall,max_shortfall,double
tmp_data_dm,seek_bankruptcy_agg_1,segment,string
rev,customer_dimension_sq,cust_cnty_name,string
rev,ad_event_metrics,method,string
tmp_data_dm,hive_lead_score_spclty,government,bigint
tmp_data_dm,coe_deferred_revenue_dataset_2016_11,over_under,bigint
dm,hist_market_intelligence_detail,etl_load_date,string
tmp_data_dm,call_att_sid_updates4_jj,professional_id,int
rev,adwords_keyword_performance_pbx_data_fix,yearmonth,string
src,hist_quasi_fine_print,terms,string
tmp_data_dm,np_201812_message6xnew_v1,min_event_timestamp,timestamp
rev,hist_sf_task_2019_04_17,account_id,string
rev,hist_sf_task_reload_test,legacy_assigned_to_id,string
rev,date_dim_bkp,mktg_wk_nbr_in_month,int
tmp_data_dm,coe_t_baseline_2017_08_01,lpv_page_class,string
rev,sold_ad_weights_simplified_20190917,ad_inventory_type,string
rev,global_ad_weights_modified_test,deliverednetworkimpressions,bigint
src,barrister_professional_status,unverified,string
tmp_data_dm,coe_t_history_all_w_2016_orig_plus_pageviews,da_acv,double
tmp_data_dm,sold_blocks_till_mar2020_as,ad_id,int
tmp_data_dm,activity_conversion1,activity_id,string
src,account_user,remember_token_expires_at,string
tmp_data_dm,coe_sub_price_test_cases,etl_load_datetime,string
tmp_data_dm,delivered_sold_impressions_prof_level_jfm,soldimpressions,bigint
tmp_data_dm,coe_t_attributed_session_x_variables,lpv_page_group,string
aa,daily_bot_daily,target_acv,string
dm,promo_market_history,promo_end_date,string
tmp_data_dm,yw_aqs_ctr_ijm_201710_t,ad_id,int
rev,historical_professional_dimension_20200221,professional_state_name_1,string
rev,billing_report_purchase_20190221,yearmonth,int
rev,mkt_t_attributed_session_x_variables,lpv_medium,string
pl,mrr_customer_monthly,billings_current_other,"decimal(20,2)"
rev,professional_current_ngage_19_4,contact_module_tagline,string
rev,bing_report_20180314,keywordid,string
src,ocato_financial_event_logs,financial_transaction_id,string
tmp_data_dm,kb_deferred_revenue_output_201709b,ad_sold_price,"decimal(19,2)"
aa,aa_mkt_webanalytics,session_deduper,bigint
rev,professional_dimension_20200407,professional_county_name_1,string
dm,historical_state_dimension,code,string
src,hist_ocato_call_records,from_phone_number,string
rev,temp_mrr_customer_monthly_category_silver_08,max_bill_date_in_month,string
rev,facebook_campaign_data,ad_render_type,string
src,hist_nrt_fee,created_at,string
rev,adwords_keyword_performance_20171003,internal_clicks,string
dm,mrr_customer_monthly,chain_number,bigint
dm,historical_package_dimension,etl_load_date,string
aa,msayah_impressions_per_day,ad_impression_cnt,bigint
tmp_data_dm,hist_sf_task_bck,am_category,string
tmp_data_dm,churn_score_v2,spend_3,"decimal(30,2)"
src,barrister_professional_contact_by_phone,created_by,int
rev,professional_dimension_20200316,professional_state_name_3,string
tmp_data_dm,delivered_sold_impressions_prof_level_till_june2020,desktop,bigint
tmp_data_dm,sr_prr_sub_bills,year_month,int
rev,mrr_customer_category_all_products_201809,yearmonth,int
rev,mrr_customer_category_all_products_201809,mrr_current_advertisement,"decimal(20,2)"
aa,rd_north_star_proxy_tertiary_temp,shown_sponsored_ads,bigint
dm,contact_event_detail_metrics,user_agent,string
tmp_data_dm,general_phone_attribution_oct,sid,string
dm,review_metrics,user_id,int
src,barrister_professional_organization,recognition_type_id,int
rev,date_dim_bkp_12may2020,rpt_year,int
dm,billing_report_refund_product_line,invoice_number,int
tmp_data_dm,coe_t_compare_2017_08_01,lpv_page_type,string
rev,hist_market_intelligence_detail_20170926,ad_unsold_value,double
rev,mrr_customer_category_all_products_silver,mrr_churned,"decimal(20,2)"
src,nrt_avvo_pro_inventory,etl_load_date,string
tmp_data_dm,rays2_salesregion_session_djf,session_id,string
src,chase_external_feed_bkp_280619,etl_load_date,string
dm,temp_profnl_target_impressions,remain_day_tgt_imprsn,int
dm,lawyer_cube_data_by_day_bkup,delivered_impressions_exclusive_non_sem,bigint
rev,sf_contact_current_migration_20191108,homephone,string
rev,ad_events_metric_20190625,ad_impression_position,int
tmp_data_dm,yw_aqs_test,page_type,string
dm,exact_target_claimed_professional_current,email_address,string
tmp_data_dm,hist_ad_performance_customer_rollup,month,int
tmp_data_dm,rps_201907_non_misc_cap_block_kam_all,rps_capped,"decimal(38,20)"
src,census_data,16plus_in_labor_force_employed_or_armed_forces,double
dm,ad_weights_metric,dibt_lawyer_profile_main,bigint
rev,mrr_cust_backfill,billing_prior_avvopro,"decimal(20,2)"
rev,mrr_customer_category_all_products_0708,mrr_prior_total,"decimal(20,2)"
rev,adwords_keyword_performance_20170227,campaign_id,string
tmp_data_dm,seek_real_estate_rank_segments,final_rank,bigint
tmp_data_dm,call_att_sid_updates2_j_sample_nik,rownumorder,bigint
rev,professional_dimension_20200307_3,professional_claim_number,string
src,temp_adwords_report_v2,ad_market_key,string
tmp_data_dm,general_phone_attribution_0604,duration,int
dm,user_acct_dim,user_acct_city_name,string
dm,global_ad_weights_modified_newtest,sold_impressions,double
rev,redefine_sf_task_filtered,contact_id,string
rev,shortlist_product_stg,advertiser,int
tmp_data_dm,rps_201907_non_misc_cap_block_kam_all,ad_impression_ad_impression_guid,string
rev,order_line_billings_fact_product_line,promo_id,int
rev,adwords_keyword_performance_pbx_20161129,external_cost,string
rev,professional_current_ngage_19_4,website_url,string
dm,professional_personinfo_path1_sf_delta,county_2__c,string
tmp_data_dm,np_201812_message4btry,yyyymm,bigint
dm,order_line_purchase_fact_bkp,order_line_indicator_id,int
dm,mh_preferred_placements_smb_tmp_jene_report,order_number,bigint
src,labels,id,int
rev,hist_market_intelligence_detail_20170921,sl_sold_inventory,bigint
dm,amm_subscription_mrr_snapshot,professional_id,int
tmp_data_dm,yw_aqs_test,ad_id,int
tmp_data_dm,delivered_sold_impressions_rkatmp,ad_weight,double
tmp_data_dm,katherine_services_event_detail_as_of_20180104,successful_transactions,tinyint
aa,rd_questions_asked_stag,network_traffic,bigint
dm,services_offer_dimension,record_flag,string
tmp_data_dm,call_att_sid_updates4_dn,professional_id,int
tmp_data_dm,delivered_sold_impressions_prof_level_till_feb2020,mobile,int
rev,sf_full_dataset,questions_answered_all_time__c,string
tmp_data_dm,impressions_follow_up_daily_v2,event_date,string
rev,hist_nrt_invoice,record_flag,string
rev,adwords_keyword_performance_tmp2,match_type,string
src,weblog_all,forwarded_ips,string
tmp_data_dm,coe_att_test_assemble,total_web_undiscounted_acv,double
src,weblog,domain,string
dm,webanalytics_blocked,remote_ip,string
rev,hist_market_intelligence_detail_20170921,sl_market_segment,string
rev,order_line_accumulation_fact_20200406_1,order_line_purchase_date,string
src,ocato_financial_event_logs,id,bigint
rev,market_intelligence_detail_20181003_issue,sl_value,double
tmp_data_dm,rd_dlv_test_temp,network_traffic,bigint
tmp_data_dm,sr_reviews_data_nika_20170301,reviewer_birth_year,string
rev,adwords_keyword_performance_data_fix,creativefinalurls,string
rev,historical_user_account_dimension_backfill,user_account_email_address,string
tmp_data_dm,np_201812_message8xxnew_jan20,location_id_delta_timestamp,bigint
dm,ad_attribution_v1_all,ad_specialty_id,int
dm,historical_user_account_dimension,etl_effective_end_date,string
rev,shortlist_specialty_stg,wills_living_wills,bigint
tmp_data_dm,coe_t_baseline,emails_and_messages_gross,bigint
src,hist_ocato_credit_card_transactions,gateway_transaction_id,int
aa,fin_churn_by_calendar_raw,tenure_month_num,int
rev,temp_mrr_customer_monthly_category_silver_08,has_ads_during_month_prior,string
src,tomahawk_potential_acv,isblock,string
tmp_data_dm,messages_contacts_dn,sales_region_id,int
dm,hist_services_event_fact,financial_processor,string
rev,market_intelligence_detail_20160713,da_value_per_claim_lawyer,double
rev,professional_dimension_20200312,professional_prefix,string
rev,question_answer_pageview,question_id,int
rev,historical_professional_dimension_20200310,professional_address_2_line_2,string
dm,webanalytics_ad_attribution_market_bleed,session_id,string
rev,adwords_keyword_performance_pbx_20161219,external_clicks,string
src,hist_sf_tasks_backup,call_date_time,string
rev,question_stats_geo_pa,answered_date,string
dm,temp_impressions_forecast,professional_first_name,string
tmp_data_dm,lead_score_v2_daily_pt13_1day,answer_score_60,tinyint
rev,product_line_items_07_16,etl_load_date,string
rev,hist_pws_aggregate_site_aop_geo_20200203,terminated_searches_count,int
src,ocato_provider_fees,order_id,bigint
dm,month_dim_bkp,month_nbr_in_year,int
tmp_data_dm,delivered_impressions_nopro_djfmamj,year_month,int
src,mh_preferred_placements_smb_tmp_jene_report,location_type,string
rev,path3_full_dataset,opt_out_url_welcome__c,string
tmp_data_dm,customer_month_v2_metrics,customer_id,bigint
dm,amm_daily_prediction,block_sold,int
dm,ga_weblog_phone_attribution,contact_type,string
tmp_data_dm,lib_tmp_session_details,ad_render_type,string
tmp_data_dm,katherine_services_event_detail_as_of_20180104,contra_revenue_raw,double
rev,global_ad_weights_modified_test,sales_region_id,int
tmp_data_dm,call_att_sid_updates2_j_june18_jul18,sid,string
dm,professional_personinfo_path1_sf_delta,address_2__c,string
src,hist_marchex_call_log_20161101,call_cost,int
src,kafka_subscription_saved,prices_denormalized_final_unit_price,int
aa,mkt_mi_block_releases,ad_market_id,int
rev,weblog_blocked_amp,num_ads_requested,int
dm,order_line_accumulation_fact,order_line_begin_date,string
rev,order_line_accumulation_fact_20200406_1,promo_id,int
rev,adwords_keyword_performance_dupes,match_type,string
src,extgt_b2c_opens,job_id,string
src,webanalytics_attribution_snapshot,ad_id,int
tmp_data_dm,lead_score_v2_30day_pt3,days_last_inbound_email,int
src,kafka_backorder_saved,sold_by_user_id,int
rev,mrr_all_products_0904,ad_current_count,int
tmp_data_dm,web_mess_phone_contacts_all_v1,contact_type,string
tmp_data_dm,rd_als_transaction_count_temp,device_type,string
dm,professional_emailsubs_contacts_leads_sf,welcome_sub__c,string
tmp_data_dm,lead_score_v2_14day_pt2,consumer_protection,bigint
dm,webanalytics_ad_weight_v4_hist,target_purchase_price,double
dm,census_data,percent_separated,double
dm,ad_dimension,record_flag,string
tmp_data_dm,yw_aqs_test,render_type,string
rev,hist_sf_task,am_category,string
tmp_data_dm,rays2_contactsweb6b_oct_final,contacts,tinyint
rev,bing_report_temp_data_fix,qualityscore,string
pl,mrr_customer_monthly,billings_current_ignite,"decimal(20,2)"
rev,bing_report_20160726,averagecpc,string
tmp_data_dm,rays2_contactsweb4_oct,gmt_timestamp,bigint
tmp_data_dm,current_sf_testing_v2,commission_revenue_this_month__c,double
tmp_data_dm,sr_paid_channels,is_sem_brand,tinyint
dm,ad_events_metric,ad_template,string
dm,temp_impressions_forecast,ad_id,int
tmp_data_dm,page_view_follow_up,ad_market_specialty_name,string
dm,hist_lead_score_lawyer_activity,professional_id,int
dm,advice_session_fact,client_id,int
rev,adwords_keyword_performance_network_after,searchpredictedctr,string
dm,tomahawk2,da_potential_acv_other_month_3,float
tmp_data_dm,global_ad_weights_modified,template_name,string
rev,chase_external_feed_20180817,expiration_date,string
tmp_data_dm,website_contacts_do,device_category_id,int
rev,global_ad_weights_20190917,carry_forward_impressions,bigint
rev,sem_weight_cost_imprsn_20200125,campaign,string
rev,internal_attribution_value_final,ad_market_key,int
tmp_data_dm,yan_tm_amm_2017jan,year_month,int
tmp_data_dm,data_4893_pt20,real_estate,tinyint
aa,impressions_follow_up_daily_v2,ad_market_region_name,string
src,hist_barrister_license,created_at,string
rev,delivered_ad_weights_simplified_201905,specialty_id,int
tmp_data_dm,website_contacts_da2020,event_date,string
src,webanalytics_attribution_snapshot_new,ad_click_value,double
tmp_data_dm,blockrelease_12_month_email,am_phone,string
tmp_data_dm,yan_amm_sellthrough,sl_unsold_value,double
rev,temp_mrr_customer_monthly_category_silver_09,mrr_current_total,"decimal(20,2)"
default,mrr_customer_monthly,billings_prior_adplacement,"decimal(20,2)"
rev,ad_events_metric_pageidentity,partner_id,int
rev,hist_mi_market_county_psp_20160713,lawyer_cnt,bigint
rev,mrr_customer_monthly_rerun,billings_prior_total,"decimal(20,2)"
aa,advertiser_list_201712,ad_type,string
dm,cross_sell_session_counts,state_id,int
dm,hist_lead_score_score_driver,login_days_scoredriver,double
tmp_data_dm,lead_score_v2_30day_pt3,title_2,tinyint
default,mrr_customer_monthly_silver,mrr_method,string
dm,professional_event_fact_temp,months_since_first_licensed,int
rev,market_intelligence_detail_20170925,sl_revenue_opportunity,double
dm,temp1_order_line_purchase_fact,invoice_id,int
dm,date_dim,month_nbr_in_qtr,int
rev,hist_nrt_subscription,inventory_type,string
rev,mrr_customer_category_all_products_silver,revenue_current_ignite,"decimal(20,2)"
rev,mrr_customer_category_all_products,mrr_acquired,"decimal(20,2)"
tmp_data_dm,delivered_impressions_nopro_12_18_as_ym,ad_market_type,string
rev,kenshoo_hist_20180314,etl_load_datetime,string
dm,bing_report,keywordid,string
aa,fin_churn_by_cohort_raw,cohort_start_date,string
rev,raw_ad_events_20180413,ad_request_ad_request_guid,string
src,sf_user,user_manager_sf_id,string
tmp_data_dm,website_contacts_dec,attorney_product_category,string
tmp_data_dm,seek_personal_injury_agg_1,calls,bigint
rev,mrr_cust_chains_raw2,mrr_next_advertisement,"decimal(20,2)"
rev,missing_weblog_all,from_email,string
rev,impressions_forecast_20160329,medium,string
tmp_data_dm,hive_lead_score_v2_30day_pt2,criminal_defense,bigint
rev,adwords_keyword_performance_20151223,external_impressions,string
rev,hist_mi_ad_inventory_20170921,da_inventory,bigint
dm,webanalytics_ad_block_performance_hist,professional_id,int
dm,date_dim,day_short_name,string
tmp_data_dm,blockrelease_coremarkets_n_soldout,block_price,double
rev,hist_sf_task_bkup_20181210,professional_id,string
src,sf_professional_donotcall,etl_load_date,string
rev,product_line_dimension_bkp_022019,product_line_item_name,string
dm,webanalytics_ad_attribution_v4,associated,boolean
dm,lawyer_cube_data_by_day,top_ad_revenue_practice_area_percent,double
rev,delivered_ad_weights_simplified_201902,template_name,string
tmp_data_dm,katherine_impressions_with_separate_network_2017q1_test1_on_20170720,ad_type,string
rev,hist_market_intelligence_detail_tmp,ad_value_per_claim_lawyer,double
src,hist_pws_state,us_possession_flag,string
tmp_data_dm,traffic_session_non_misc_201907_kam_all_exc,template_name,string
aa,mkt_t_marketing_heartbeat_test,total_acv_mtd,double
src,sf_mh_account,billing_schedule,string
dm,order_ln_accum_fact,product_subscrptn_id,int
tmp_data_dm,coe_t_attributed_session_x_variables,lpv_campaign,string
rev,shortlist_variables,advertiser,int
rev,order_line_purchase_fact_sku,purchase_date,string
rev,shortlist_search,city_name,string
tmp_data_dm,np_201812_message8xxnew_oct,sales_region_id_delta_timestamp,bigint
dm,etldm_daily_ad_wght,target_imprsn_cnt,int
dm,tomahawk_pricing,date,string
rev,hist_adwords_keyword_performance_20160824,clicks,string
rev,bing_keyword_performance_data_fix,ctr,string
rev,shortlist_variables,child_custody,bigint
tmp_data_dm,rays2_contactsweb6b_sept_final,session_id,string
tmp_data_dm,foo_test,weighted_headshot_impression,double
rev,delivered_ad_weights_simplified_201904,template_name,string
dm,ad_attribution_by_session_all,ad_market_key,int
src,webanalytics_ad_attribution_v1_snapshot,session_id,string
rev,historical_professional_dimension_20200308,professional_county_name_2,string
